id,text,term,label
1528,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",warranty,neutral
1529,A mac is very easy to use and it simply makes sense.,use,positive
153,"The screen is huge and coloful, but no LED backlighting.",screen,positive
1530,Its also FUN to use!,use,positive
1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs,positive
1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",iphoto,positive
1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imail,positive
1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imovie,positive
1532,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand,neutral
1534,"I have had another Mac, but it got slow due to an older operating system.",operating system,negative
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",size,positive
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,positive
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",lighted keyboard,positive
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,positive
1538,"The design is awesome, quality is unprecedented.",design,positive
1538,"The design is awesome, quality is unprecedented.",quality,positive
154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,positive
154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,positive
1540,"It even has a great webcam, and Skype works very well.",webcam,positive
1540,"It even has a great webcam, and Skype works very well.",Skype,positive
1541,The fact that you can spend over $100 on just a webcam underscores the value of this machine.,webcam,neutral
1541,The fact that you can spend over $100 on just a webcam underscores the value of this machine.,value,positive
1542,"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter,positive
1543,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",OpenOffice,neutral
1543,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",Firefox,neutral
1543,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",price,positive
1545,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",portability,positive
1545,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",battery life,positive
1546,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,neutral
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",price,positive
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",performance,positive
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",built,positive
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",look,positive
1549,Has a 5-6 hour battery life.,battery life,neutral
1551,It is easy to use and lightweight.,use,positive
1552,Was very much worth the price i paid.,price,positive
1553,"Great battery, speed, display.",battery,positive
1553,"Great battery, speed, display.",speed,positive
1553,"Great battery, speed, display.",display,positive
1558,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display,positive
1558,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",starts,positive
156,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",cooling system,negative
156,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",use,neutral
1561,"With awesome graphics and assuring security, it's perfect!",graphics,positive
1561,"With awesome graphics and assuring security, it's perfect!",security,positive
1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,neutral
1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,neutral
1564,The display is awesome.,display,positive
1565,The resolution is even higher then any other laptop on the market.,resolution,positive
1566,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive,negative
1567,But other than that I am blown away by all the features this laptop offers.,features,positive
1569,"lightweight, long battery life, excellent transition from PC;",battery life,positive
1570,"company provides UPS shipping, fast, great!",shipping,positive
1573,"It is always reliable, never bugged and responds well.",responds,positive
1574,I love the operating system and the preloaded software.,operating system,positive
1574,I love the operating system and the preloaded software.,preloaded software,positive
1576,"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.",display,positive
1576,"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.",battery life,positive
158,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",Nvidia grafics card,negative
1580,A great computer for light home use and business use.,home use,positive
1580,A great computer for light home use and business use.,business use,positive
1582,"Crisp screen, great battery life, and plenty of storage.",screen,positive
1582,"Crisp screen, great battery life, and plenty of storage.",battery life,positive
1582,"Crisp screen, great battery life, and plenty of storage.",storage,positive
1587,It is in the best condition and has a really high quality.,quality,positive
1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,performance,positive
1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,speed,positive
1591,Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,use,positive
1592,Enjoy that Toshib force and durability unparalleled,force,positive
1592,Enjoy that Toshib force and durability unparalleled,durability,positive
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,positive
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",uploading photos,positive
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,positive
1595,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,positive
1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",aluminum style,positive
1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",specs,positive
1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",nvidia 9800,neutral
1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,positive
1599,"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",stand,neutral
1599,"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",design,negative
1599,"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",heat sink,negative
16,A longer battery life would have been great - but it meets it's spec quite easily.,spec,positive
160,"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.",warranty,positive
1600,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",edges,negative
1600,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",incase shells,positive
1601,"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.",edges,negative
1602,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,positive
1604,"I picked it out because it was inexpensive ($400) and I thought it would be a good, easy to use first laptop.",use,positive
1606,I also did not like the loud noises it made or how the bottom of the computer would get really hot.,noises,negative
1606,I also did not like the loud noises it made or how the bottom of the computer would get really hot.,bottom of the computer,negative
161,"For the same price, you get a lot more in the Asus....1920x1080 res.",price,negative
1610,My macbook is so much better looking and so thin!,looking,positive
1612,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",graphics,positive
1612,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",screen,positive
1613,"Also, macbooks come with much more features which are so cool!",features,positive
1614,I believe that the quality of a mac is worth the price.,quality,positive
1614,I believe that the quality of a mac is worth the price.,price,positive
1616,It was super easy to set up and Is really easy to get used to.,set up,positive
1617,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos,positive
162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,positive
162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,grafics card,positive
162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen.,positive
162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,8GB RAM,positive
1620,I will never go back to Windows!,Windows,negative
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,negative
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,boot up,negative
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,shut down,negative
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,negative
1625,I cannot be happier with the service or product.,service,positive
1626,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4,neutral
1626,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",1 GB ram,neutral
1630,I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.,battery,neutral
1632,Again- windows based machines were not giving me anything to work with!,windows,negative
1633,"As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.",Windows,positive
1638,The battery life is great.,battery life,positive
1639,The software is amazing.,software,positive
1641,I am forever changed and will no longer buy a Windows based machine for personal use.,Windows,negative
1645,See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system,neutral
1646,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,positive
1646,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,updates,positive
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,positive
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,positive
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,positive
1648,And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,screen,positive
1648,And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,gaming,positive
1649,And if you have a iphone or ipod touch you can connect and download songs to it at high speed.,speed,positive
1650,With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,positive
1651,And the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,warranty,positive
1654,"It's applications are terrific, including the replacements for Microsoft office.",applications,positive
1654,"It's applications are terrific, including the replacements for Microsoft office.",Microsoft office,positive
1657,Theres a built in camera with special effects- for video and photography.,built in camera,positive
1658,"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",Garageband,neutral
1658,"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",microphone,positive
1659,"Garageband is easy to work with, like all the other apple applications I've had experience with.",Garageband,positive
1659,"Garageband is easy to work with, like all the other apple applications I've had experience with.",apple applications,positive
1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,positive
1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,positive
1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,positive
1668,The only bad part is the size/weight.,size,negative
1668,The only bad part is the size/weight.,weight,negative
1669,"It's like 9 punds, but if you can look past it, it's GREAT!",9 punds,negative
1674,All for such a great price.,price,positive
1675,It's color is even cool.,color,positive
1676,Another Great thing is the Beast graphics.,Beast graphics,positive
1682,"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive
1684,"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",Browsing,positive
1684,"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",itunes,positive
1686,Another thing I might add is the battery life is excellent.,battery life,positive
1689,It is good to know that I can mobilize without having to worry about the battery life.,battery life,positive
169,Not easy to carry.,carry,negative
1691,The paint wears off easily due to the keyboard being farther back than usual.,paint,negative
1691,The paint wears off easily due to the keyboard being farther back than usual.,keyboard,negative
1694,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,positive
1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,positive
1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,space,negative
1698,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.,PRODUCT KEY,negative
170,The battery has never worked well.,battery,negative
1701,Comes with iMovie;,iMovie,positive
1706,My main reason to convert was the imovie program.,imovie program,positive
1707,"I love this program, it is superior to windows movie maker.",program,positive
1707,"I love this program, it is superior to windows movie maker.",windows movie maker,negative
171,The battery gets so HOT it is scary.,battery,negative
1710,"The Macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day I bought it.",runs,positive
1713,"Love the speed, especially!",speed,positive
1716,There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,firewire cable system,negative
1716,There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,iBook,neutral
1717,( The iBook backup also uses a firewire connection).,iBook backup,neutral
1717,( The iBook backup also uses a firewire connection).,firewire connectio,neutral
1718,I eventually did the migration from my iMac backup disc which uses USB.,iMac backup disc,neutral
1718,I eventually did the migration from my iMac backup disc which uses USB.,USB,neutral
1722,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",sales associate,positive
1723,The performance is awesome.,performance,positive
1727,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",Safari internet browser,negative
1727,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",firefox,positive
1730,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive
1731,"Everything is so easy to use, Mac software is just so much simpler than Microsoft software.",Mac software,positive
1731,"Everything is so easy to use, Mac software is just so much simpler than Microsoft software.",Microsoft software,negative
1731,"Everything is so easy to use, Mac software is just so much simpler than Microsoft software.",use,positive
1732,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,negative
1733,Games being the main issue.,Games,negative
1734,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,negative
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",MacOSX,positive
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",Windows 7,positive
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",dual-core,neutral
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",quad-core,neutral
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","22"" Monitor",neutral
1739,Design: very durable.,Design,positive
174,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,neutral
1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Material,positive
1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Specs,negative
1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,performs,positive
1742,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,negative
1742,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",external monitor,neutral
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,positive
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,neutral
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",mouse,neutral
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,neutral
1744,Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,Supplied software,neutral
1744,Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,software,positive
1744,Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,Windows,negative
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,negative
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,positive
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,negative
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,negative
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,neutral
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,neutral
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,positive
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,positive
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,positive
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,neutral
1747,Downfalls: sharp edges.,edges,negative
1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,negative
1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,edges,negative
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork,positive
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,negative
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",word processor,negative
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",windows,neutral
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,neutral
1752,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",batteries,neutral
1752,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",shipping carton,neutral
1757,"Great Laptop for the price, works well with action pack games.",price,positive
1757,"Great Laptop for the price, works well with action pack games.",action pack games,neutral
1757,"Great Laptop for the price, works well with action pack games.",works,positive
1758,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",key broad,negative
1764,It has all the features that are necessary for college and if not they are able to be added onto the computer.,features,positive
1765,It has a lot of memory and a great battery life.,memory,positive
1765,It has a lot of memory and a great battery life.,battery life,positive
1766,It is sleek and lightweight and charges quickly when needed.,charges,positive
1767,Its white color is stylish for college students and easy to take to carry and take to classes.,color,positive
1768,Iphoto is great for adding pictures right to facebook and other social networking sites.,Iphoto,positive
1769,The internet capabilities are also very strong and picks up signals very easily.,internet capabilities,positive
1770,"It has far exceeded my expectations for power, storage, and abilitiy.",power,positive
1770,"It has far exceeded my expectations for power, storage, and abilitiy.",storage,positive
1770,"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,positive
1771,It is easy to navigate and update programs.,update programs,neutral
1771,It is easy to navigate and update programs.,navigate,positive
1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive
1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,positive
1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive
1776,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,positive
1776,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",functions,positive
1778,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative
1783,"It is easy to use, has great screen quality, and every so light weight.",screen quality,positive
1783,"It is easy to use, has great screen quality, and every so light weight.",use,positive
1793,"Without a doubt, the *design* of this laptop is fantastic.",design,positive
1794,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",machined aluminum frame,positive
1794,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",keyboard,positive
1795,"Unfortunately, Apple's quality has continued to slide.",quality,negative
1796,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,negative
1797,It's now all commodity hardware.,commodity hardwar,neutral
1798,And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller,negative
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,neutral
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),motherboard chip,neutral
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,neutral
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),hard drive,neutral
18,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",functionality,positive
18,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",value,positive
18,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",simplicity,positive
18,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",look,positive
1801,"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",disk throughput,neutral
1801,"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",spinning beachball,negative
1803,"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard,negative
1804,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,positive
1805,Good for every day computing and web browsing.,web browsing,positive
1805,Good for every day computing and web browsing.,every day computing,positive
1810,"The minute you fire it up it's all good, very easy user interface.",user interface,positive
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S,positive
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win XP,neutral
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Visa,neutral
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win7,neutral
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,positive
1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",Apple navigation,neutral
1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",apps,positive
1817,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,positive
1817,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,positive
1818,This laptop looked brand new and was shipped very quickly.,shipped,positive
1819,"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",software,negative
1819,"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",windows media,neutral
1819,"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",price,positive
1824,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,negative
1839,The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,software,negative
1842,  The lcd screen stopped working on mine after 10 months.,lcd screen,negative
1843,  I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,tech support,negative
1843,  I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,online chat,neutral
1844,"  upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired.",warranty,neutral
1845,  even though I had the receipt in front of me proving it still had 2 months left on the warranty.,warranty,negative
1846,  Dealing with the support drone on the other end of the chat was sheer torture.,support,negative
1850,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,warranty,neutral
1852,  After that the said it was under warranty.,warranty,neutral
1856,They really do have the worlds very worst repair service.,repair service,negative
1858,"The touchpad is extremely sensitive, which is the only drawback.",touchpad,negative
1865,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",size,neutral
1865,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,neutral
1865,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",hardware,neutral
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,neutral
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative
