id,text,term,label_id,label,tvt,pred_0,pred_1,pred_2
2976,They only stay charged a little over an hour.,charged,0,negative,train,0.9967543482780457,0.002757040550932288,0.0004886365495622158
2515,Very good quality and well made.,quality,2,positive,train,0.0004631936317309737,0.000419087999034673,0.9991176724433899
1543,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",price,2,positive,train,0.0004062394436914474,0.00249903229996562,0.9970947504043579
1921,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,0,negative,train,0.9979285001754761,0.0012158247409388423,0.0008557255496270955
493,It weighed like seven pounds or something like that.,seven pounds,1,neutral,train,0.0015762817347422242,0.9929986000061035,0.005425162147730589
2290,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",program,1,neutral,train,0.0021811025217175484,0.33593693375587463,0.6618819236755371
280,Many kinds of software that is necessary to the working person is not available and cannot be downloaded.,software,0,negative,train,0.9975032210350037,0.001971797551959753,0.0005249531241133809
2486,The real stand out on this computer is the feel of the keyboard and it's speed.,keyboard,2,positive,train,0.0007856832817196846,0.0018016246613115072,0.9974127411842346
2990,Right size and weight for portability.,weight,2,positive,train,0.0004409301036503166,0.000432040193118155,0.9991270899772644
761,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",staff,0,negative,train,0.9961949586868286,0.0006407187320291996,0.003164350986480713
2067,I now realize that my $900 would have been better spent on a Windows laptop.,Windows,2,positive,train,0.0010533324675634503,0.000711781729478389,0.9982348680496216
1040,Maximum sound isn't nearly as loud as it should be.,Maximum sound,0,negative,train,0.996917724609375,0.001732277451083064,0.001350088743492961
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,0,negative,train,0.9891429543495178,0.010381967760622501,0.0004750920052174479
1485,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.",design,2,positive,train,0.0005313491565175354,0.00045527922338806093,0.9990133047103882
1414,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,0,negative,train,0.9977505803108215,0.001493383664637804,0.0007559339283034205
3044,"So, the hard disk capacity really doesn't matter to me.",hard disk capacity,1,neutral,train,0.0015511098317801952,0.9960830211639404,0.0023658142890781164
411,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,0,negative,train,0.9978245496749878,0.001294215559028089,0.0008813377353362739
1600,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",incase shells,2,positive,train,0.0024478004779666662,0.034881822764873505,0.9626703262329102
13,The AMD Turin processor seems to always perform so much better than Intel.,Intel,0,negative,train,0.9828192591667175,0.0006763541605323553,0.016504408791661263
1204,"After paying several hundred dollars for this service, it is frustrating that you cannot get help after hours.",service,0,negative,train,0.9958106279373169,0.0035331780090928078,0.0006561734480783343
1676,Another Great thing is the Beast graphics.,Beast graphics,2,positive,train,0.0005339090130291879,0.00043088156962767243,0.9990352392196655
43,"It is absolutely horrible to use, despite all its so called advanced features.",features,0,negative,train,0.996464729309082,0.0012102584587410092,0.0023250204976648092
2373,"The screen takes some getting use to, because it is smaller than the laptop.",screen,0,negative,train,0.9911648631095886,0.008247892372310162,0.0005872302572242916
29,"I had to adjust my mousepad sensitivity, because it is very sensitive.",mousepad sensitivity,0,negative,train,0.9783467054367065,0.0212030541151762,0.0004501931252889335
400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,2,positive,train,0.0005229373928159475,0.00039446025039069355,0.9990825653076172
652,"It was a great laptop, ran great and was really fast.",ran,2,positive,train,0.00041842731297947466,0.0004437251191120595,0.9991378784179688
2762,The battery doesn't last long but I'm sure an upgrade battery would solve that problem.,battery,2,positive,train,0.5304580330848694,0.0024301011580973864,0.46711185574531555
2812,Screen is crystal clear and the system is very responsive.,system,2,positive,train,0.00039469776675105095,0.0010692699579522014,0.9985359907150269
2541,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,0,negative,train,0.9788606762886047,0.0161453727632761,0.004993960727006197
1361,Hmmm - that high failure rate sure isn't reflected in the retail price.,retail price,0,negative,train,0.997701108455658,0.0016780414152890444,0.0006208069971762598
2649,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",OSX 16,2,positive,train,0.0004178409290034324,0.0008362538646906614,0.9987457990646362
2962,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",components,0,negative,train,0.9899565577507019,0.009473517537117004,0.000569906085729599
2084,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",2GB stick of memory,2,positive,train,0.0006486474885605276,0.0003986139490734786,0.9989527463912964
206,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,0,negative,train,0.9978044629096985,0.0014837405178695917,0.000711803266312927
2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,1,neutral,train,0.0012047780910506845,0.9972370862960815,0.0015581243205815554
1110,Going to bring it to service today.,service,1,neutral,train,0.002308177761733532,0.9915914535522461,0.006100337021052837
3045,Fan noise: The fan made a constant hissing noise in the background.,fan,0,negative,train,0.9974710941314697,0.0019658347591757774,0.0005630889791063964
1434,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",internet connection,0,negative,train,0.47345563769340515,0.5105796456336975,0.015964677557349205
1385,"Again, the same problem, the right speaker did not work.",right speaker,0,negative,train,0.9956157207489014,0.0038693773094564676,0.0005148285999894142
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,1,neutral,train,0.005285361316055059,0.45447906851768494,0.5402355790138245
626,"Now mainboard is broken, have to wait for a new one.",mainboard,0,negative,train,0.9957757592201233,0.003767329966649413,0.0004569023731164634
1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,2,positive,train,0.0006648426642641425,0.001220864593051374,0.9981142282485962
2540,the programs are esay to use and are quick to process this computer works like a charm.,programs,2,positive,train,0.00047231896314769983,0.0005524305743165314,0.9989752769470215
1817,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,2,positive,train,0.000415831949794665,0.000577957893256098,0.9990062117576599
264,Vista is a nightmare.,Vista,0,negative,train,0.9946086406707764,0.0038793031126260757,0.0015120687894523144
2288,Wonderful sleek case design is only on the outside.,case design,2,positive,train,0.0006929570226930082,0.00041340687312185764,0.998893678188324
2504,"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Dashboard,1,neutral,train,0.0009158671018667519,0.9971036314964294,0.001980466302484274
2346,I'm already hooked on the sleek look and dependability that this laptop has shown.,look,2,positive,train,0.0005189749062992632,0.0003887423954438418,0.9990923404693604
879,and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,0,negative,train,0.16051417589187622,0.003014869522303343,0.836470901966095
3006,lots of preloaded software.,preloaded software,2,positive,train,0.0004959307261742651,0.0004113084578420967,0.9990928173065186
1021,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,keyboard functions,0,negative,train,0.9967588782310486,0.0027820258401334286,0.0004591649631038308
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,2,positive,train,0.0015646631363779306,0.02241677977144718,0.9760185480117798
922,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,1,neutral,train,0.001190817914903164,0.9974410533905029,0.0013681070413440466
1717,( The iBook backup also uses a firewire connection).,firewire connectio,1,neutral,train,0.0011637182906270027,0.9973419308662415,0.0014944123104214668
1650,With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,2,positive,train,0.0005045691505074501,0.0004344264743849635,0.9990609288215637
237,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",MS Office,2,positive,train,0.0006783434073440731,0.0008935101795941591,0.998428225517273
2239,"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price,2,positive,train,0.0004959776415489614,0.002242641057819128,0.9972614049911499
1844,"  upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired.",warranty,1,neutral,train,0.0012212086003273726,0.9973999261856079,0.0013789059594273567
2708,The start menu is not the easiest thing to navigate due to the stacking.,navigate,0,negative,train,0.9965985417366028,0.0026831680443137884,0.0007182745612226427
2419,It is easy to go from one keyboard to another.,keyboard,1,neutral,train,0.000981865799985826,0.9970782995223999,0.001939841778948903
3075,I find myself using the 10-key more than I thought I would.,10-key,2,positive,train,0.0005656767170876265,0.0006679465295746922,0.9987664222717285
456,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,2,positive,train,0.0006373360520228744,0.00040932829142548144,0.9989533424377441
87,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,2,positive,train,0.00041597356903366745,0.003066019620746374,0.9965178966522217
246,Very fast boot up and shut down.,boot up,2,positive,train,0.0004803235933650285,0.00040067656664177775,0.999118983745575
1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,0,negative,train,0.9891429543495178,0.010381967760622501,0.0004750920052174479
2213,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",program,2,positive,train,0.0005213957047089934,0.00044169052853249013,0.9990369081497192
3011,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",processor speed,2,positive,train,0.0005367748672142625,0.000389525608625263,0.9990736246109009
2408,Mac also has many apps and programs that are quite cheap or free.,apps,2,positive,train,0.0006884742761030793,0.004933872260153294,0.9943776726722717
2644,"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",runs,2,positive,train,0.0003349520266056061,0.0017544793663546443,0.9979105591773987
661,There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.,windows,0,negative,train,0.5845740437507629,0.41348397731781006,0.0019419967429712415
2990,Right size and weight for portability.,portability,2,positive,train,0.00044331373646855354,0.00042561040027067065,0.9991311430931091
2884,"I love the easy to see screen, and It works well for work, persoal or just play.",works,2,positive,train,0.0004663571889977902,0.0004480127536226064,0.999085545539856
296,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",style,2,positive,train,0.00044189783511683345,0.0009132279083132744,0.9986448884010315
735,"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.",touch-mouse,0,negative,train,0.9945110082626343,0.0049057165160775185,0.0005833414616063237
2005,"it is of high quality, has a killer GUI, is extremely stable, is highly expandable, is bundled with lots of very good applications, is easy to use, and is absolutely gorgeous.",GUI,2,positive,train,0.00046296612708829343,0.00041713329846970737,0.9991199374198914
2091,"One drawback, I wish the keys were backlit.",keys,0,negative,train,0.9968540072441101,0.0026205519679933786,0.0005255287978798151
2577,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,1,neutral,train,0.0009053125977516174,0.9972519278526306,0.001842748955823481
799,then on top of it all their cusromer service center is in the middle east.,cusromer service center,0,negative,train,0.002798196393996477,0.00033146972418762743,0.9968703389167786
271,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",programs,0,negative,train,0.997505247592926,0.0007706336327828467,0.0017240652814507484
1953,"My Toshiba did not have sound on everything, just certain things.",sound,0,negative,train,0.9943403005599976,0.0051546175964176655,0.0005051313783042133
2645,"I don't have stupid pop up windows (even when I have pop ups blocked), I don't have to wait 5 minutes for a webpage to download, and best of all I can run all the web programming software I need to use all at once without slowing me down.",web programming software,2,positive,train,0.001769575523212552,0.010390077717602253,0.9878403544425964
453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",movie-making,1,neutral,train,0.0011145611060783267,0.9972960352897644,0.0015893448144197464
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,0,negative,train,0.7008666396141052,0.0009617878240533173,0.2981715500354767
1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,0,negative,train,0.9978405237197876,0.001368332072161138,0.0007911142893135548
1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service,0,negative,train,0.9906326532363892,0.008862849324941635,0.0005045313737355173
1074,"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",4GB of RAM,1,neutral,train,0.0007654166547581553,0.9968583583831787,0.002376215299591422
2465,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keyboard,2,positive,train,0.0010090658906847239,0.004263062961399555,0.9947277903556824
144,I thought the price was great for the specs.,specs,2,positive,train,0.0007394247222691774,0.00038660940481349826,0.9988738894462585
1770,"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,2,positive,train,0.0005245293723419309,0.00039357057539746165,0.9990818500518799
2809,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7,2,positive,train,0.002428994281217456,0.0005100979469716549,0.9970608353614807
1201,"Once again, I was told it was the suspicious  power supply  problem.",power supply,0,negative,train,0.9976776242256165,0.0017029537120833993,0.0006194156012497842
1689,It is good to know that I can mobilize without having to worry about the battery life.,battery life,2,positive,train,0.000637524644844234,0.0012031329097226262,0.9981593489646912
2050,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",system,0,negative,train,0.9978679418563843,0.001491718110628426,0.0006403878796845675
1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,1,neutral,train,0.2735098600387573,0.7234246730804443,0.0030654550064355135
350,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,0,negative,train,0.9408663511276245,0.0579817034304142,0.001152006327174604
2764,I took 3-4 years researching brands and prices of laptops.,prices,1,neutral,train,0.0011900581885129213,0.9968389272689819,0.0019710350316017866
1730,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,2,positive,train,0.0004985281266272068,0.0016336919507011771,0.9978677034378052
1592,Enjoy that Toshib force and durability unparalleled,durability,2,positive,train,0.0005966223543509841,0.0003789028851315379,0.9990243911743164
1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,2,positive,train,0.0014859705697745085,0.022901732474565506,0.9756122827529907
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,1,neutral,train,0.0009657252812758088,0.9890762567520142,0.009957960806787014
441,Excellent LED monitor and well equipped.,LED monitor,2,positive,train,0.00045691756531596184,0.00046871358063071966,0.9990744590759277
2214,The program came with the computer and works beautifully.,program,2,positive,train,0.0004671659553423524,0.00042410922469571233,0.9991087317466736
2482,"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen,2,positive,train,0.0006124522187747061,0.00047880466445349157,0.9989087581634521
3045,Fan noise: The fan made a constant hissing noise in the background.,Fan,0,negative,train,0.9974710941314697,0.0019658347591757774,0.0005630889791063964
2919,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,performance,0,negative,train,0.9976880550384521,0.001178043894469738,0.0011338838376104832
854,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,0,negative,train,0.99687659740448,0.0026375669986009598,0.00048575428081676364
1964,This computer was so challenging to carry and handle.,carry,0,negative,train,0.9962761402130127,0.003155636601150036,0.0005683329072780907
3041,Processor - When compared to my 3 week old Early 2011 edition there I barely experience any difference in performance (2.3 GHz v/s 2.4 GHz).,Processor,1,neutral,train,0.0008126221364364028,0.9965417981147766,0.0026455738116055727
1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,2,positive,train,0.0004985107225365937,0.0004373072588350624,0.9990641474723816
2654,Other than that its a great performing machine and well meets all my needs and more.,performing,2,positive,train,0.000652171263936907,0.0005155727849341929,0.9988322854042053
2415,The gray color was a good choice.,gray color,2,positive,train,0.0005539667909033597,0.0004223631403874606,0.9990235567092896
1411,There is hardly any memory on the computer's hard drive.,memory,0,negative,train,0.9976949095726013,0.0014013444306328893,0.0009037293493747711
2227,"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!","30"" HD Monitor",2,positive,train,0.0005168921197764575,0.0008476186194457114,0.998635470867157
452,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,1,neutral,train,0.0012077568098902702,0.9957525730133057,0.003039701608940959
1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imovie,2,positive,train,0.0004868078394792974,0.0004163375706411898,0.9990968704223633
2532,The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.,software,0,negative,train,0.9979076385498047,0.0012490027584135532,0.0008434838964603841
1237,The So called laptop Runs to Slow and I hate it!,Runs,0,negative,train,0.9972112774848938,0.0021564229391515255,0.0006322531262412667
2393,"I love the size, keyboard, the functions.",functions,2,positive,train,0.0004693005175795406,0.0004778085567522794,0.9990528225898743
102,"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",features,2,positive,train,0.002734861336648464,0.06265364587306976,0.934611439704895
156,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",cooling system,0,negative,train,0.7500817179679871,0.24872492253780365,0.0011933705536648631
655,It was truly a great computer costing less than one thousand bucks before tax.,costing,2,positive,train,0.00046613559243269265,0.000419638236053288,0.9991142153739929
505,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,0,negative,train,0.9957470297813416,0.003801376326009631,0.00045171272358857095
223,It just works flawlessly!,works,2,positive,train,0.00043943716445937753,0.00047087034909054637,0.9990895986557007
2188,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",battery life,2,positive,train,0.0005845834384672344,0.0004505520046222955,0.9989649057388306
1669,"It's like 9 punds, but if you can look past it, it's GREAT!",9 punds,0,negative,train,0.9969269633293152,0.0023745617363601923,0.0006983816856518388
2015,It had some kind of pre installed software update that completely shut the computer down when you clicked it.,pre installed software update,0,negative,train,0.9905684590339661,0.0011730891419574618,0.008258511312305927
654,Temperatures on the outside were alright but i did not track in Core Processing Unit temperatures.,Temperatures,1,neutral,train,0.00140804098919034,0.9970447421073914,0.0015472499653697014
720,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Starter,1,neutral,train,0.0008214027038775384,0.9970659613609314,0.0021126584615558386
1885,"If internet connectivity is important I would recommend going with a dell net book for 50 bucks more, or buy a USB wireless card.",internet connectivity,1,neutral,train,0.0014667994109913707,0.9966899156570435,0.0018432020442560315
312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",GarageBand,2,positive,train,0.0013026217930018902,0.009501416236162186,0.9891959428787231
2963,"Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",gaming,2,positive,train,0.0006749264430254698,0.0023223336320370436,0.9970026612281799
2489,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",hard drive,1,neutral,train,0.0012612250866368413,0.9972593784332275,0.0014793449081480503
2004,"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",Windows applications,1,neutral,train,0.001566999708302319,0.997149646282196,0.0012833171058446169
2305,the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,cd drive,0,negative,train,0.9978850483894348,0.0015858643455430865,0.0005291604320518672
2531,Love the stability of the Mac software and operating system.,stability,2,positive,train,0.00045681698247790337,0.00045614418922923505,0.9990869760513306
1088,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,0,negative,train,0.9952695965766907,0.004207666963338852,0.0005227670772001147
2677,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,0,negative,train,0.9976534247398376,0.00175322440918535,0.000593396951444447
2935,The battery life is probably an hour at best.,battery life,0,negative,train,0.9973032474517822,0.002001639921218157,0.0006951494142413139
1383,The right speaker did not work.,right speaker,0,negative,train,0.9970729351043701,0.002168103586882353,0.000758878595661372
839,I sent it back to Toshiba twice they covered it under the  warranty.,warranty,2,positive,train,0.0016901224153116345,0.06786791235208511,0.9304419755935669
687,"Good keyboard, long battery life, largest hard drive and windows 7.",keyboard,2,positive,train,0.00042055960511788726,0.0005713338032364845,0.9990082383155823
2487,"It is fast booting up , shutting down, and connection with the internet.",connection with the internet,2,positive,train,0.00039298299816437066,0.0037581310607492924,0.9958488941192627
1101,Strengths:Well-shaped Weaknesses:A bad videocard!,videocard,0,negative,train,0.9766926169395447,0.010664764791727066,0.012642590329051018
967,of course my warranty runs out next month.,warranty,1,neutral,train,0.0011709433747455478,0.9964738488197327,0.002355139935389161
394,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",leather carrying case,1,neutral,train,0.0008361903601326048,0.996639609336853,0.002524247858673334
2351,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,2,positive,train,0.0004605377034749836,0.0005297689349390566,0.9990097284317017
2398,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",response,2,positive,train,0.0003509875969029963,0.001118056825362146,0.9985308647155762
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,2,positive,train,0.0005305827944539487,0.00040464664925821126,0.9990647435188293
2332,"It is a REAL touchpad, not the toy I saw in other brands.",touchpad,2,positive,train,0.00043450057273730636,0.0007542625535279512,0.9988112449645996
2824,"Simple to use, and great graphics.",use,2,positive,train,0.0004525722179096192,0.0004833280108869076,0.9990641474723816
3022,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction,2,positive,train,0.0006092218682169914,0.0004231648053973913,0.9989676475524902
575,"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",power,1,neutral,train,0.0009860951686277986,0.9969862103462219,0.00202769972383976
2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,1,neutral,train,0.0023252246901392937,0.9953269958496094,0.0023477431386709213
2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,2,positive,train,0.0009257683414034545,0.002793555613607168,0.9962806105613708
326,"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,2,positive,train,0.00044199146213941276,0.0009396242676302791,0.9986183643341064
76,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",iChat,2,positive,train,0.00041586568113416433,0.0004577979270834476,0.9991262555122375
3004,I dual boot with Linux and that other security-prone OS and it performs flawlessly.,performs,2,positive,train,0.0005751680582761765,0.014008785597980022,0.9854161143302917
2154,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,screen,2,positive,train,0.00046366985770873725,0.0005996315740048885,0.9989367127418518
2904,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size,2,positive,train,0.0004316284030210227,0.0005250631365925074,0.9990432858467102
453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",music,1,neutral,train,0.001084109302610159,0.9971376657485962,0.0017782333306968212
2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,2,positive,train,0.000501941074617207,0.0004761900345329195,0.9990218877792358
547,It has a faster processor and more ram.,ram,2,positive,train,0.001486229244619608,0.013799804262816906,0.9847139716148376
1614,I believe that the quality of a mac is worth the price.,price,2,positive,train,0.0005302561912685633,0.0003642704978119582,0.9991055130958557
61,What I'd like is for the laptop to run well without having to purchase additional memory.,memory,0,negative,train,0.9351984858512878,0.06417471915483475,0.0006267799763008952
2032,"The processor went on me, the fan went and the motherboard went.",processor,0,negative,train,0.9952730536460876,0.004126397892832756,0.0006006186013109982
2553,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,hard drive,0,negative,train,0.5619968175888062,0.43647152185440063,0.001531663234345615
2501,The capabilities using that program alone made me want a Mac.,program,2,positive,train,0.0005418987129814923,0.00043520095641724765,0.9990229606628418
1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,2,positive,train,0.000635283999145031,0.0012098251609131694,0.9981548190116882
2247,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,Microsoft Office,1,neutral,train,0.0010488682892173529,0.9963996410369873,0.002551443176344037
637,-I propose that they can just swap the hard drives.,hard drives,1,neutral,train,0.0009967756923288107,0.9972278475761414,0.001775367883965373
1745,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,2,positive,train,0.02887793816626072,0.0005771669675596058,0.9705448150634766
3049,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",Software,0,negative,train,0.9917963743209839,0.005864235106855631,0.0023393372539430857
942,  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,0,negative,train,0.9815762042999268,0.017974449321627617,0.00044937923667021096
755,Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.,BIOS,0,negative,train,0.9981186985969543,0.0013131583109498024,0.0005681256880052388
2996,I have to keep turning it until it decides to lower and there is no mute.,mute,0,negative,train,0.9921287298202515,0.007486676797270775,0.0003846162580884993
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,1,neutral,train,0.0010652623604983091,0.9971580505371094,0.0017767229583114386
926,But guess what?  (you have to buy an external dvd drive it doesn't have a built in type) The notebook can't be used because it doesn't read anything for an external drive.,external dvd drive,0,negative,train,0.6462616920471191,0.3526000380516052,0.0011382917873561382
773,I'm tired of the inept service.,service,0,negative,train,0.997533917427063,0.0010879987385123968,0.0013780678855255246
2644,"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",navigate,2,positive,train,0.00034932533162645996,0.0022630507592111826,0.9973875880241394
1036,You have to toss out the wifi card and replace it just to have any sort of network capability.,wifi card,0,negative,train,0.9723508358001709,0.02681896649301052,0.0008301541092805564
